date,store_number,store_name,city,county,sales
2018-05-06,3390,Okoboji Avenue Liquor,Milford,DICKINSON,18282.800000000003
2021-09-12,3390,Okoboji Avenue Liquor,Milford,DICKINSON,29010.92
2021-11-07,3390,Okoboji Avenue Liquor,Milford,DICKINSON,20266.940000000002
2021-08-22,3390,Okoboji Avenue Liquor,Milford,DICKINSON,34058.68
2018-01-21,3390,Okoboji Avenue Liquor,Milford,DICKINSON,11791.160000000002
2018-07-15,3390,Okoboji Avenue Liquor,Milford,DICKINSON,27390.62
2018-03-18,3390,Okoboji Avenue Liquor,Milford,DICKINSON,14425.780000000002
2018-07-29,3390,Okoboji Avenue Liquor,Milford,DICKINSON,30285.59
2018-02-04,3390,Okoboji Avenue Liquor,Milford,DICKINSON,17564.6
2018-06-03,3390,Okoboji Avenue Liquor,Milford,DICKINSON,44604.429999999993
2019-02-03,3390,Okoboji Avenue Liquor,Milford,DICKINSON,16216.23
2019-03-10,3390,Okoboji Avenue Liquor,Milford,DICKINSON,9085.5299999999988
2018-07-08,3390,Okoboji Avenue Liquor,Milford,DICKINSON,72139.660000000018
2019-06-09,3390,Okoboji Avenue Liquor,Milford,DICKINSON,26879.540000000005
2020-05-24,3390,Okoboji Avenue Liquor,Milford,DICKINSON,22390.63
2019-01-20,3390,Okoboji Avenue Liquor,Milford,DICKINSON,38210.579999999994
2018-04-15,3390,Okoboji Avenue Liquor,Milford,DICKINSON,14515.269999999999
2018-06-24,3390,Okoboji Avenue Liquor,Milford,DICKINSON,38633.039999999994
2021-09-05,3390,Okoboji Avenue Liquor,Milford,DICKINSON,43025.270000000004
2021-10-17,3390,Okoboji Avenue Liquor,Milford,DICKINSON,13359.800000000001
2021-12-26,3390,Okoboji Avenue Liquor,Milford,DICKINSON,12686.8
2019-05-05,3390,Okoboji Avenue Liquor,Milford,DICKINSON,14351.390000000001
2021-08-29,3390,Okoboji Avenue Liquor,Milford,DICKINSON,31333.570000000003
2021-01-17,3390,Okoboji Avenue Liquor,Milford,DICKINSON,27924.389999999992
2020-01-05,3390,Okoboji Avenue Liquor,Milford,DICKINSON,13625.410000000002
2021-03-21,3390,Okoboji Avenue Liquor,Milford,DICKINSON,18221.759999999995
2021-10-03,3390,Okoboji Avenue Liquor,Milford,DICKINSON,20161.52
2021-11-28,3390,Okoboji Avenue Liquor,Milford,DICKINSON,18084.82
2018-10-21,3390,Okoboji Avenue Liquor,Milford,DICKINSON,10118.919999999998
2020-03-15,3390,Okoboji Avenue Liquor,Milford,DICKINSON,14205.219999999998
2021-06-27,3390,Okoboji Avenue Liquor,Milford,DICKINSON,50956.86
2018-12-23,3390,Okoboji Avenue Liquor,Milford,DICKINSON,14478.829999999998
2021-08-01,3390,Okoboji Avenue Liquor,Milford,DICKINSON,50063.609999999993
2019-08-04,3390,Okoboji Avenue Liquor,Milford,DICKINSON,32843.56
2019-03-17,3390,Okoboji Avenue Liquor,Milford,DICKINSON,10734.58
2021-05-09,3390,Okoboji Avenue Liquor,Milford,DICKINSON,40423.869999999995
2018-03-04,3390,Okoboji Avenue Liquor,Milford,DICKINSON,11133.539999999999
2019-06-23,3390,Okoboji Avenue Liquor,Milford,DICKINSON,33167.840000000004
2020-05-31,3390,Okoboji Avenue Liquor,Milford,DICKINSON,40856.219999999994
2019-11-10,3390,Okoboji Avenue Liquor,Milford,DICKINSON,10917.639999999996
2019-07-28,3390,Okoboji Avenue Liquor,Milford,DICKINSON,29383.530000000002
2018-01-28,3390,Okoboji Avenue Liquor,Milford,DICKINSON,29729.32
2018-12-02,3390,Okoboji Avenue Liquor,Milford,DICKINSON,10410.09
2020-09-20,3390,Okoboji Avenue Liquor,Milford,DICKINSON,17409.940000000002
2018-04-29,3390,Okoboji Avenue Liquor,Milford,DICKINSON,21399.86
2021-05-02,3390,Okoboji Avenue Liquor,Milford,DICKINSON,31213.82
2021-08-08,3390,Okoboji Avenue Liquor,Milford,DICKINSON,51341.959999999992
2020-10-18,3390,Okoboji Avenue Liquor,Milford,DICKINSON,14012.85
2020-02-16,3390,Okoboji Avenue Liquor,Milford,DICKINSON,8351.6899999999987
2020-04-19,3390,Okoboji Avenue Liquor,Milford,DICKINSON,8935.87
2019-06-30,3390,Okoboji Avenue Liquor,Milford,DICKINSON,46521.62000000001
2020-12-06,3390,Okoboji Avenue Liquor,Milford,DICKINSON,6336.9700000000012
2019-04-28,3390,Okoboji Avenue Liquor,Milford,DICKINSON,26866.970000000005
2019-02-10,3390,Okoboji Avenue Liquor,Milford,DICKINSON,7492.1600000000008
2020-05-03,3390,Okoboji Avenue Liquor,Milford,DICKINSON,36912.15
2018-06-10,3390,Okoboji Avenue Liquor,Milford,DICKINSON,27047.14
2020-08-16,3390,Okoboji Avenue Liquor,Milford,DICKINSON,36871.920000000006
2020-08-23,3390,Okoboji Avenue Liquor,Milford,DICKINSON,28972.210000000003
2018-10-28,3390,Okoboji Avenue Liquor,Milford,DICKINSON,11833.99
2018-09-30,3390,Okoboji Avenue Liquor,Milford,DICKINSON,12220.470000000001
2018-05-27,3390,Okoboji Avenue Liquor,Milford,DICKINSON,53007.99
2018-06-17,3390,Okoboji Avenue Liquor,Milford,DICKINSON,34988.42
2021-03-14,3390,Okoboji Avenue Liquor,Milford,DICKINSON,18435.850000000002
2021-01-10,3390,Okoboji Avenue Liquor,Milford,DICKINSON,18885.849999999995
2020-08-09,3390,Okoboji Avenue Liquor,Milford,DICKINSON,53818.010000000009
2018-07-01,3390,Okoboji Avenue Liquor,Milford,DICKINSON,81695.569999999992
2021-06-13,3390,Okoboji Avenue Liquor,Milford,DICKINSON,48384.07
2021-09-19,3390,Okoboji Avenue Liquor,Milford,DICKINSON,23433.009999999995
2019-09-29,3390,Okoboji Avenue Liquor,Milford,DICKINSON,19024.809999999998
2020-12-27,3390,Okoboji Avenue Liquor,Milford,DICKINSON,10635.089999999998
2021-05-30,3390,Okoboji Avenue Liquor,Milford,DICKINSON,45470.67
2018-09-02,3390,Okoboji Avenue Liquor,Milford,DICKINSON,35839.56
2020-08-30,3390,Okoboji Avenue Liquor,Milford,DICKINSON,37937.100000000006
2019-09-01,3390,Okoboji Avenue Liquor,Milford,DICKINSON,30608.289999999997
2020-04-26,3390,Okoboji Avenue Liquor,Milford,DICKINSON,10538.73
2020-11-01,3390,Okoboji Avenue Liquor,Milford,DICKINSON,17151.45
2019-01-13,3390,Okoboji Avenue Liquor,Milford,DICKINSON,6779.67
2020-09-27,3390,Okoboji Avenue Liquor,Milford,DICKINSON,13342.200000000003
2019-04-07,3390,Okoboji Avenue Liquor,Milford,DICKINSON,12424.720000000001
2018-08-26,3390,Okoboji Avenue Liquor,Milford,DICKINSON,19162.97
2019-08-11,3390,Okoboji Avenue Liquor,Milford,DICKINSON,32258.039999999997
2020-01-19,3390,Okoboji Avenue Liquor,Milford,DICKINSON,35303.58
2021-10-24,3390,Okoboji Avenue Liquor,Milford,DICKINSON,15001.22
2018-04-01,3390,Okoboji Avenue Liquor,Milford,DICKINSON,17277.6
2018-09-09,3390,Okoboji Avenue Liquor,Milford,DICKINSON,15371.04
2021-01-31,3390,Okoboji Avenue Liquor,Milford,DICKINSON,28788.930000000004
2019-01-27,3390,Okoboji Avenue Liquor,Milford,DICKINSON,14666.600000000002
2020-06-07,3390,Okoboji Avenue Liquor,Milford,DICKINSON,43440.900000000009
2018-04-08,3390,Okoboji Avenue Liquor,Milford,DICKINSON,7898.15
2020-06-28,3390,Okoboji Avenue Liquor,Milford,DICKINSON,53380.17
2019-07-21,3390,Okoboji Avenue Liquor,Milford,DICKINSON,41279.520000000004
2020-07-05,3390,Okoboji Avenue Liquor,Milford,DICKINSON,60350.25
2020-03-29,3390,Okoboji Avenue Liquor,Milford,DICKINSON,6805.29
2019-10-13,3390,Okoboji Avenue Liquor,Milford,DICKINSON,13987.590000000002
2018-02-18,3390,Okoboji Avenue Liquor,Milford,DICKINSON,9849.66
2019-05-12,3390,Okoboji Avenue Liquor,Milford,DICKINSON,23254.119999999995
2021-02-07,3390,Okoboji Avenue Liquor,Milford,DICKINSON,25254.05
2019-06-02,3390,Okoboji Avenue Liquor,Milford,DICKINSON,28162.460000000003
2019-03-24,3390,Okoboji Avenue Liquor,Milford,DICKINSON,14089.369999999997
2021-08-15,3390,Okoboji Avenue Liquor,Milford,DICKINSON,41186.579999999994
2018-05-13,3390,Okoboji Avenue Liquor,Milford,DICKINSON,22072.910000000003
2021-11-21,3390,Okoboji Avenue Liquor,Milford,DICKINSON,19245.370000000006
2018-12-16,3390,Okoboji Avenue Liquor,Milford,DICKINSON,14955.71
2019-10-27,3390,Okoboji Avenue Liquor,Milford,DICKINSON,11152.42
2020-03-08,3390,Okoboji Avenue Liquor,Milford,DICKINSON,15732.660000000002
2019-05-26,3390,Okoboji Avenue Liquor,Milford,DICKINSON,41969.3
2021-02-28,3390,Okoboji Avenue Liquor,Milford,DICKINSON,11848.4
2019-12-29,3390,Okoboji Avenue Liquor,Milford,DICKINSON,16695.140000000003
2020-03-22,3390,Okoboji Avenue Liquor,Milford,DICKINSON,13783.649999999998
2019-11-03,3390,Okoboji Avenue Liquor,Milford,DICKINSON,17964.12
2018-09-16,3390,Okoboji Avenue Liquor,Milford,DICKINSON,7873.869999999999
2020-01-26,3390,Okoboji Avenue Liquor,Milford,DICKINSON,29185.77
2021-05-23,3390,Okoboji Avenue Liquor,Milford,DICKINSON,41018.680000000008
2019-01-06,3390,Okoboji Avenue Liquor,Milford,DICKINSON,13192.530000000002
2020-03-01,3390,Okoboji Avenue Liquor,Milford,DICKINSON,9204.4100000000017
2019-04-14,3390,Okoboji Avenue Liquor,Milford,DICKINSON,12727.46
2021-01-24,3390,Okoboji Avenue Liquor,Milford,DICKINSON,27147.73
2021-10-31,3390,Okoboji Avenue Liquor,Milford,DICKINSON,20742.89
2018-05-20,3390,Okoboji Avenue Liquor,Milford,DICKINSON,15434.349999999997
2018-02-25,3390,Okoboji Avenue Liquor,Milford,DICKINSON,8442.9100000000017
2018-11-25,3390,Okoboji Avenue Liquor,Milford,DICKINSON,10799.619999999999
2018-03-25,3390,Okoboji Avenue Liquor,Milford,DICKINSON,10515.300000000001
2018-12-30,3390,Okoboji Avenue Liquor,Milford,DICKINSON,13709.65
2021-01-03,3390,Okoboji Avenue Liquor,Milford,DICKINSON,6348.76
2021-06-20,3390,Okoboji Avenue Liquor,Milford,DICKINSON,60283.520000000004
2020-07-12,3390,Okoboji Avenue Liquor,Milford,DICKINSON,33478.740000000005
2021-03-28,3390,Okoboji Avenue Liquor,Milford,DICKINSON,17649.2
2020-04-05,3390,Okoboji Avenue Liquor,Milford,DICKINSON,8706.91
2021-07-18,3390,Okoboji Avenue Liquor,Milford,DICKINSON,44039.96
2018-11-04,3390,Okoboji Avenue Liquor,Milford,DICKINSON,13218.139999999998
2018-01-14,3390,Okoboji Avenue Liquor,Milford,DICKINSON,9392.1999999999989
2021-09-26,3390,Okoboji Avenue Liquor,Milford,DICKINSON,25929.57
2020-02-02,3390,Okoboji Avenue Liquor,Milford,DICKINSON,13760.789999999999
2020-02-09,3390,Okoboji Avenue Liquor,Milford,DICKINSON,14451.18
2020-04-12,3390,Okoboji Avenue Liquor,Milford,DICKINSON,9404.99
2019-02-24,3390,Okoboji Avenue Liquor,Milford,DICKINSON,11157.11
2021-04-18,3390,Okoboji Avenue Liquor,Milford,DICKINSON,23365.859999999993
2021-04-11,3390,Okoboji Avenue Liquor,Milford,DICKINSON,15388.430000000002
2019-12-08,3390,Okoboji Avenue Liquor,Milford,DICKINSON,16995.98
2019-12-01,3390,Okoboji Avenue Liquor,Milford,DICKINSON,13387.130000000003
2020-11-29,3390,Okoboji Avenue Liquor,Milford,DICKINSON,8917.9200000000019
2021-11-14,3390,Okoboji Avenue Liquor,Milford,DICKINSON,17868.6
2019-11-24,3390,Okoboji Avenue Liquor,Milford,DICKINSON,16337.890000000001
2019-12-15,3390,Okoboji Avenue Liquor,Milford,DICKINSON,15519.19
2019-10-06,3390,Okoboji Avenue Liquor,Milford,DICKINSON,13033.140000000001
2020-06-21,3390,Okoboji Avenue Liquor,Milford,DICKINSON,36396.32
2020-05-10,3390,Okoboji Avenue Liquor,Milford,DICKINSON,20459.170000000002
2018-12-09,3390,Okoboji Avenue Liquor,Milford,DICKINSON,15431.14
2019-07-14,3390,Okoboji Avenue Liquor,Milford,DICKINSON,24415.069999999996
2020-02-23,3390,Okoboji Avenue Liquor,Milford,DICKINSON,13521.17
2019-10-20,3390,Okoboji Avenue Liquor,Milford,DICKINSON,9995.35
2021-02-14,3390,Okoboji Avenue Liquor,Milford,DICKINSON,13693.64
2021-04-25,3390,Okoboji Avenue Liquor,Milford,DICKINSON,27816.250000000004
2019-08-18,3390,Okoboji Avenue Liquor,Milford,DICKINSON,25827.07
2020-11-08,3390,Okoboji Avenue Liquor,Milford,DICKINSON,13114.960000000001
2021-12-19,3390,Okoboji Avenue Liquor,Milford,DICKINSON,19924.330000000005
2019-03-31,3390,Okoboji Avenue Liquor,Milford,DICKINSON,11115.589999999998
2021-12-05,3390,Okoboji Avenue Liquor,Milford,DICKINSON,15758.829999999996
2021-10-10,3390,Okoboji Avenue Liquor,Milford,DICKINSON,12084.89
2020-12-20,3390,Okoboji Avenue Liquor,Milford,DICKINSON,17363.49
2019-11-17,3390,Okoboji Avenue Liquor,Milford,DICKINSON,11423.310000000001
2018-01-07,3390,Okoboji Avenue Liquor,Milford,DICKINSON,7835.83
2022-01-02,3390,Okoboji Avenue Liquor,Milford,DICKINSON,7683.09
2018-04-22,3390,Okoboji Avenue Liquor,Milford,DICKINSON,4977.96
2021-02-21,3390,Okoboji Avenue Liquor,Milford,DICKINSON,11780.08
2021-03-07,3390,Okoboji Avenue Liquor,Milford,DICKINSON,14478.869999999999
2021-10-03,2536,HY-VEE / PLEASANT HILL,Pleasant Hill,Polk,15848.06
2018-11-04,2536,HY-VEE / PLEASANT HILL,Pleasant Hill,Polk,33566.42
2020-10-11,2536,HY-VEE / PLEASANT HILL,Pleasant Hill,Polk,54070.549999999996
2018-01-14,2536,HY-VEE / PLEASANT HILL,Pleasant Hill,Polk,11026.18
2018-07-29,2536,HY-VEE / PLEASANT HILL,Pleasant Hill,Polk,14864.029999999999
2018-01-07,2536,HY-VEE / PLEASANT HILL,Pleasant Hill,Polk,16209.44
2018-04-08,2536,HY-VEE / PLEASANT HILL,Pleasant Hill,Polk,32930.740000000005
2021-08-01,2536,HY-VEE / PLEASANT HILL,Pleasant Hill,Polk,22924.589999999993
2020-05-17,2536,HY-VEE / PLEASANT HILL,Pleasant Hill,Polk,19541.710000000003
2021-10-17,2536,HY-VEE / PLEASANT HILL,Pleasant Hill,Polk,66349.54
2021-02-14,2536,HY-VEE / PLEASANT HILL,Pleasant Hill,Polk,18239.43
2021-01-17,2536,HY-VEE / PLEASANT HILL,Pleasant Hill,Polk,18403.65
2019-09-29,2536,HY-VEE / PLEASANT HILL,Pleasant Hill,Polk,37512.11
2018-02-18,2536,HY-VEE / PLEASANT HILL,Pleasant Hill,Polk,15969.86
2019-11-03,2536,HY-VEE / PLEASANT HILL,Pleasant Hill,Polk,11664.7
2021-02-21,2536,HY-VEE / PLEASANT HILL,Pleasant Hill,Polk,22129.960000000003
2019-06-23,2536,HY-VEE / PLEASANT HILL,Pleasant Hill,Polk,20961.889999999996
2021-09-05,2536,HY-VEE / PLEASANT HILL,Pleasant Hill,Polk,27095.0
2021-09-26,2536,HY-VEE / PLEASANT HILL,Pleasant Hill,Polk,28241.65
2020-11-08,2536,HY-VEE / PLEASANT HILL,Pleasant Hill,Polk,28768.509999999995
2021-07-18,2536,HY-VEE / PLEASANT HILL,Pleasant Hill,Polk,18803.059999999998
2021-11-07,2536,HY-VEE / PLEASANT HILL,Pleasant Hill,Polk,12172.380000000001
2018-12-23,2536,HY-VEE / PLEASANT HILL,Pleasant Hill,Polk,24959.040000000005
2019-07-21,2536,HY-VEE / PLEASANT HILL,Pleasant Hill,Polk,16669.83
2019-07-07,2536,HY-VEE / PLEASANT HILL,Pleasant Hill,Polk,21261.16
2019-03-17,2536,HY-VEE / PLEASANT HILL,Pleasant Hill,Polk,16356.210000000003
2019-02-17,2536,HY-VEE / PLEASANT HILL,Pleasant Hill,Polk,8605.6099999999988
2021-05-09,2536,HY-VEE / PLEASANT HILL,Pleasant Hill,Polk,23956.5
2021-05-23,2536,HY-VEE / PLEASANT HILL,Pleasant Hill,Polk,14860.670000000002
2022-01-02,2536,HY-VEE / PLEASANT HILL,Pleasant Hill,Polk,22253.340000000004
2020-10-18,2536,HY-VEE / PLEASANT HILL,Pleasant Hill,Polk,21923.409999999996
2020-11-15,2536,HY-VEE / PLEASANT HILL,Pleasant Hill,Polk,15245.800000000001
2018-07-15,2536,HY-VEE / PLEASANT HILL,Pleasant Hill,Polk,20302.12
2018-05-20,2536,HY-VEE / PLEASANT HILL,Pleasant Hill,Polk,13240.880000000001
2018-07-01,2536,HY-VEE / PLEASANT HILL,Pleasant Hill,Polk,15934.419999999998
2019-01-27,2536,HY-VEE / PLEASANT HILL,Pleasant Hill,Polk,10418.41
2018-01-21,2536,HY-VEE / PLEASANT HILL,Pleasant Hill,Polk,10749.09
2020-12-20,2536,HY-VEE / PLEASANT HILL,Pleasant Hill,Polk,35432.48
2021-01-03,2536,HY-VEE / PLEASANT HILL,Pleasant Hill,Polk,27031.339999999997
2021-07-11,2536,HY-VEE / PLEASANT HILL,Pleasant Hill,Polk,27299.160000000007
2019-03-31,2536,HY-VEE / PLEASANT HILL,Pleasant Hill,Polk,7213.95
2020-03-08,2536,HY-VEE / PLEASANT HILL,Pleasant Hill,Polk,4764.78
2019-12-22,2536,HY-VEE / PLEASANT HILL,Pleasant Hill,Polk,22083.030000000002
2020-07-05,2536,HY-VEE / PLEASANT HILL,Pleasant Hill,Polk,20761.269999999993
2021-02-28,2536,HY-VEE / PLEASANT HILL,Pleasant Hill,Polk,26435.519999999997
2021-03-07,2536,HY-VEE / PLEASANT HILL,Pleasant Hill,Polk,22401.390000000003
2020-08-30,2536,HY-VEE / PLEASANT HILL,Pleasant Hill,Polk,22660.649999999998
2020-06-14,2536,HY-VEE / PLEASANT HILL,Pleasant Hill,Polk,31275.5
2020-10-04,2536,HY-VEE / PLEASANT HILL,Pleasant Hill,Polk,25973.800000000003
2019-10-20,2536,HY-VEE / PLEASANT HILL,Pleasant Hill,Polk,58697.329999999994
2021-11-21,2536,HY-VEE / PLEASANT HILL,Pleasant Hill,Polk,33978.229999999996
2021-05-16,2536,HY-VEE / PLEASANT HILL,Pleasant Hill,Polk,16765.07
2020-04-26,2536,HY-VEE / PLEASANT HILL,Pleasant Hill,Polk,24096.23
2019-12-01,2536,HY-VEE / PLEASANT HILL,Pleasant Hill,Polk,38936.369999999995
2021-06-20,2536,HY-VEE / PLEASANT HILL,Pleasant Hill,Polk,14926.129999999997
2020-07-19,2536,HY-VEE / PLEASANT HILL,Pleasant Hill,Polk,14328.609999999997
2021-05-30,2536,HY-VEE / PLEASANT HILL,Pleasant Hill,Polk,14890.909999999998
2018-10-07,2536,HY-VEE / PLEASANT HILL,Pleasant Hill,Polk,14833.769999999999
2020-12-06,2536,HY-VEE / PLEASANT HILL,Pleasant Hill,Polk,23268.11
2020-03-29,2536,HY-VEE / PLEASANT HILL,Pleasant Hill,Polk,12114.0
2018-10-28,2536,HY-VEE / PLEASANT HILL,Pleasant Hill,Polk,143851.57
2019-06-30,2536,HY-VEE / PLEASANT HILL,Pleasant Hill,Polk,20165.680000000004
2020-08-02,2536,HY-VEE / PLEASANT HILL,Pleasant Hill,Polk,16588.4
2021-04-25,2536,HY-VEE / PLEASANT HILL,Pleasant Hill,Polk,25360.299999999996
2019-07-14,2536,HY-VEE / PLEASANT HILL,Pleasant Hill,Polk,31943.859999999997
2020-05-24,2536,HY-VEE / PLEASANT HILL,Pleasant Hill,Polk,10172.4
2021-09-12,2536,HY-VEE / PLEASANT HILL,Pleasant Hill,Polk,39411.860000000008
2020-07-12,2536,HY-VEE / PLEASANT HILL,Pleasant Hill,Polk,33069.790000000008
2019-04-07,2536,HY-VEE / PLEASANT HILL,Pleasant Hill,Polk,9844.17
2019-06-16,2536,HY-VEE / PLEASANT HILL,Pleasant Hill,Polk,18860.039999999997
2018-12-02,2536,HY-VEE / PLEASANT HILL,Pleasant Hill,Polk,15617.13
2020-12-27,2536,HY-VEE / PLEASANT HILL,Pleasant Hill,Polk,39221.29
2021-04-11,2536,HY-VEE / PLEASANT HILL,Pleasant Hill,Polk,11167.919999999998
2019-01-20,2536,HY-VEE / PLEASANT HILL,Pleasant Hill,Polk,12300.989999999998
2018-02-11,2536,HY-VEE / PLEASANT HILL,Pleasant Hill,Polk,15689.280000000004
2018-06-24,2536,HY-VEE / PLEASANT HILL,Pleasant Hill,Polk,14117.710000000003
2020-03-15,2536,HY-VEE / PLEASANT HILL,Pleasant Hill,Polk,15090.580000000002
2021-03-28,2536,HY-VEE / PLEASANT HILL,Pleasant Hill,Polk,100893.17000000001
2018-09-02,2536,HY-VEE / PLEASANT HILL,Pleasant Hill,Polk,16747.170000000002
2020-06-28,2536,HY-VEE / PLEASANT HILL,Pleasant Hill,Polk,21052.83
2018-06-10,2536,HY-VEE / PLEASANT HILL,Pleasant Hill,Polk,17748.89
2019-01-13,2536,HY-VEE / PLEASANT HILL,Pleasant Hill,Polk,15276.55
2018-08-05,2536,HY-VEE / PLEASANT HILL,Pleasant Hill,Polk,21571.720000000005
2020-11-29,2536,HY-VEE / PLEASANT HILL,Pleasant Hill,Polk,14975.289999999999
2020-09-13,2536,HY-VEE / PLEASANT HILL,Pleasant Hill,Polk,18834.629999999997
2018-04-29,2536,HY-VEE / PLEASANT HILL,Pleasant Hill,Polk,11392.830000000002
2019-08-11,2536,HY-VEE / PLEASANT HILL,Pleasant Hill,Polk,24888.86
2020-05-10,2536,HY-VEE / PLEASANT HILL,Pleasant Hill,Polk,33984.06
2018-08-26,2536,HY-VEE / PLEASANT HILL,Pleasant Hill,Polk,11418.71
2019-05-19,2536,HY-VEE / PLEASANT HILL,Pleasant Hill,Polk,15967.87
2021-06-27,2536,HY-VEE / PLEASANT HILL,Pleasant Hill,Polk,21458.36
2020-01-26,2536,HY-VEE / PLEASANT HILL,Pleasant Hill,Polk,15254.660000000002
2020-09-20,2536,HY-VEE / PLEASANT HILL,Pleasant Hill,Polk,27083.260000000002
2019-03-10,2536,HY-VEE / PLEASANT HILL,Pleasant Hill,Polk,36549.359999999993
2020-02-16,2536,HY-VEE / PLEASANT HILL,Pleasant Hill,Polk,17481.329999999994
2019-12-29,2536,HY-VEE / PLEASANT HILL,Pleasant Hill,Polk,32202.05
2020-09-06,2536,HY-VEE / PLEASANT HILL,Pleasant Hill,Polk,17618.7
2021-08-22,2536,HY-VEE / PLEASANT HILL,Pleasant Hill,Polk,20496.819999999996
2019-08-25,2536,HY-VEE / PLEASANT HILL,Pleasant Hill,Polk,14741.4
2021-09-19,2536,HY-VEE / PLEASANT HILL,Pleasant Hill,Polk,17562.46
2020-06-21,2536,HY-VEE / PLEASANT HILL,Pleasant Hill,Polk,17691.190000000002
2021-03-14,2536,HY-VEE / PLEASANT HILL,Pleasant Hill,Polk,26210.710000000003
2019-04-14,2536,HY-VEE / PLEASANT HILL,Pleasant Hill,Polk,12506.250000000002
2018-06-17,2536,HY-VEE / PLEASANT HILL,Pleasant Hill,Polk,13706.520000000004
2018-09-23,2536,HY-VEE / PLEASANT HILL,Pleasant Hill,Polk,11692.670000000004
2019-08-18,2536,HY-VEE / PLEASANT HILL,Pleasant Hill,Polk,19249.14
2018-05-06,2536,HY-VEE / PLEASANT HILL,Pleasant Hill,Polk,17846.11
2019-09-22,2536,HY-VEE / PLEASANT HILL,Pleasant Hill,Polk,29795.26
2018-08-12,2536,HY-VEE / PLEASANT HILL,Pleasant Hill,Polk,21286.149999999998
2020-02-23,2536,HY-VEE / PLEASANT HILL,Pleasant Hill,Polk,11590.720000000003
2021-07-04,2536,HY-VEE / PLEASANT HILL,Pleasant Hill,Polk,23856.08
2020-06-07,2536,HY-VEE / PLEASANT HILL,Pleasant Hill,Polk,19696.57
2021-08-15,2536,HY-VEE / PLEASANT HILL,Pleasant Hill,Polk,23848.039999999997
2019-10-13,2536,HY-VEE / PLEASANT HILL,Pleasant Hill,Polk,24140.31
2019-12-08,2536,HY-VEE / PLEASANT HILL,Pleasant Hill,Polk,37240.11
2018-09-09,2536,HY-VEE / PLEASANT HILL,Pleasant Hill,Polk,24216.0
2018-07-22,2536,HY-VEE / PLEASANT HILL,Pleasant Hill,Polk,15702.799999999997
2018-03-18,2536,HY-VEE / PLEASANT HILL,Pleasant Hill,Polk,14128.789999999997
2021-08-29,2536,HY-VEE / PLEASANT HILL,Pleasant Hill,Polk,20150.710000000003
2019-04-21,2536,HY-VEE / PLEASANT HILL,Pleasant Hill,Polk,9437.5500000000011
2021-04-04,2536,HY-VEE / PLEASANT HILL,Pleasant Hill,Polk,24562.93
2019-05-26,2536,HY-VEE / PLEASANT HILL,Pleasant Hill,Polk,12420.979999999998
2020-03-01,2536,HY-VEE / PLEASANT HILL,Pleasant Hill,Polk,16967.63
2020-01-12,2536,HY-VEE / PLEASANT HILL,Pleasant Hill,Polk,15508.490000000002
2021-12-05,2536,HY-VEE / PLEASANT HILL,Pleasant Hill,Polk,16682.9
2019-09-15,2536,HY-VEE / PLEASANT HILL,Pleasant Hill,Polk,21741.25
2019-06-09,2536,HY-VEE / PLEASANT HILL,Pleasant Hill,Polk,28580.52
2020-07-26,2536,HY-VEE / PLEASANT HILL,Pleasant Hill,Polk,26849.930000000004
2019-01-06,2536,HY-VEE / PLEASANT HILL,Pleasant Hill,Polk,14990.42
2020-04-12,2536,HY-VEE / PLEASANT HILL,Pleasant Hill,Polk,28340.869999999995
2020-10-25,2536,HY-VEE / PLEASANT HILL,Pleasant Hill,Polk,20157.07
2019-05-12,2536,HY-VEE / PLEASANT HILL,Pleasant Hill,Polk,18209.67
2018-11-11,2536,HY-VEE / PLEASANT HILL,Pleasant Hill,Polk,26226.679999999993
2018-04-15,2536,HY-VEE / PLEASANT HILL,Pleasant Hill,Polk,12027.730000000001
2018-09-16,2536,HY-VEE / PLEASANT HILL,Pleasant Hill,Polk,17679.399999999998
2018-04-01,2536,HY-VEE / PLEASANT HILL,Pleasant Hill,Polk,7575.7100000000009
2018-12-09,2536,HY-VEE / PLEASANT HILL,Pleasant Hill,Polk,17486.3
2021-11-14,2536,HY-VEE / PLEASANT HILL,Pleasant Hill,Polk,18640.67
2020-11-22,2536,HY-VEE / PLEASANT HILL,Pleasant Hill,Polk,19813.899999999998
2021-10-24,2536,HY-VEE / PLEASANT HILL,Pleasant Hill,Polk,23253.06
2018-03-04,2536,HY-VEE / PLEASANT HILL,Pleasant Hill,Polk,12116.379999999997
2021-11-28,2536,HY-VEE / PLEASANT HILL,Pleasant Hill,Polk,15868.03
2021-06-13,2536,HY-VEE / PLEASANT HILL,Pleasant Hill,Polk,23073.439999999995
2020-02-09,2536,HY-VEE / PLEASANT HILL,Pleasant Hill,Polk,20605.489999999994
2019-03-24,2536,HY-VEE / PLEASANT HILL,Pleasant Hill,Polk,10922.630000000001
2021-12-19,2536,HY-VEE / PLEASANT HILL,Pleasant Hill,Polk,22491.969999999998
2020-08-16,2536,HY-VEE / PLEASANT HILL,Pleasant Hill,Polk,25893.269999999997
2018-01-28,2536,HY-VEE / PLEASANT HILL,Pleasant Hill,Polk,11625.550000000001
2021-12-26,2536,HY-VEE / PLEASANT HILL,Pleasant Hill,Polk,18851.509999999995
2021-12-12,2536,HY-VEE / PLEASANT HILL,Pleasant Hill,Polk,28965.120000000006
2020-03-22,2536,HY-VEE / PLEASANT HILL,Pleasant Hill,Polk,32422.150000000005
